      1.0000	      0.6935	      0.4842	      0.2597	      0.6116	      0.6199	      0.4987	      0.5024	      0.5795	      0.4561	      0.2017	      0.4343	      0.3499	      0.0689	      0.1129	      0.2188	      0.2356	      0.3414	      0.4091	      0.4590	      0.4690	      0.4514	      0.2069	      0.5496
      0.6935	      1.0000	      0.7955	      0.6291	      0.6760	      0.8066	      0.6763	      0.7204	      0.7704	      0.6578	      0.6308	      0.6424	      0.6762	      0.4366	      0.3756	      0.6153	      0.3552	      0.5906	      0.5389	      0.5379	      0.7700	      0.4136	     -0.0686	      0.5564
      0.4842	      0.7955	      1.0000	      0.7717	      0.6665	      0.7610	      0.6647	      0.6403	      0.7304	      0.6352	      0.5987	      0.4571	      0.6341	      0.3881	      0.4000	      0.5823	      0.4311	      0.5052	      0.5722	      0.5439	      0.6795	      0.1925	     -0.3029	      0.2383
      0.2597	      0.6291	      0.7717	      1.0000	      0.5677	      0.6493	      0.5767	      0.5278	      0.5593	      0.4491	      0.5775	      0.4257	      0.5909	      0.4718	      0.4629	      0.5695	      0.2946	      0.4553	      0.3372	      0.4070	      0.5716	      0.0611	     -0.3204	      0.0732
      0.6116	      0.6760	      0.6665	      0.5677	      1.0000	      0.8021	      0.5439	      0.6600	      0.7868	      0.6441	      0.4123	      0.3384	      0.5224	      0.2731	      0.3764	      0.4824	      0.3999	      0.4816	      0.4353	      0.5242	      0.4280	      0.2860	      0.0134	      0.3355
      0.6199	      0.8066	      0.7610	      0.6493	      0.8021	      1.0000	      0.6436	      0.7101	      0.7746	      0.6697	      0.5304	      0.4782	      0.6345	      0.3467	      0.3837	      0.5730	      0.4563	      0.5228	      0.5072	      0.5491	      0.5571	      0.3162	     -0.1156	      0.3953
      0.4987	      0.6763	      0.6647	      0.5767	      0.5439	      0.6436	      1.0000	      0.6687	      0.7387	      0.6391	      0.5260	      0.5172	      0.6184	      0.3587	      0.3583	      0.4374	      0.5010	      0.4901	      0.6905	      0.5132	      0.6560	      0.2413	     -0.2512	      0.2999
      0.5024	      0.7204	      0.6403	      0.5278	      0.6600	      0.7101	      0.6687	      1.0000	      0.8038	      0.6586	      0.6608	      0.4802	      0.6309	      0.4965	      0.4969	      0.5993	      0.3803	      0.5016	      0.5765	      0.5166	      0.5710	      0.2880	     -0.0409	      0.3484
      0.5795	      0.7704	      0.7304	      0.5593	      0.7868	      0.7746	      0.7387	      0.8038	      1.0000	      0.7869	      0.5551	      0.5324	      0.6571	      0.3875	      0.3539	      0.5369	      0.4465	      0.5471	      0.6267	      0.5444	      0.5960	      0.3776	     -0.0086	      0.4505
      0.4561	      0.6578	      0.6352	      0.4491	      0.6441	      0.6697	      0.6391	      0.6586	      0.7869	      1.0000	      0.5094	      0.6019	      0.6071	      0.4118	      0.3711	      0.3944	      0.4025	      0.4330	      0.5126	      0.4955	      0.5228	      0.2295	     -0.1276	      0.4033
      0.2017	      0.6308	      0.5987	      0.5775	      0.4123	      0.5304	      0.5260	      0.6608	      0.5551	      0.5094	      1.0000	      0.5886	      0.8712	      0.6475	      0.8013	      0.7981	      0.4323	      0.5783	      0.3790	      0.3553	      0.6500	      0.3997	     -0.1408	      0.2400
      0.4343	      0.6424	      0.4571	      0.4257	      0.3384	      0.4782	      0.5172	      0.4802	      0.5324	      0.6019	      0.5886	      1.0000	      0.5555	      0.4126	      0.3913	      0.4306	      0.3197	      0.4547	      0.2940	      0.4101	      0.5826	      0.3232	     -0.0048	      0.4945
      0.3499	      0.6762	      0.6341	      0.5909	      0.5224	      0.6345	      0.6184	      0.6309	      0.6571	      0.6071	      0.8712	      0.5555	      1.0000	      0.6479	      0.6875	      0.7902	      0.5068	      0.5551	      0.4157	      0.4548	      0.6611	      0.4528	     -0.0325	      0.2982
      0.0689	      0.4366	      0.3881	      0.4718	      0.2731	      0.3467	      0.3587	      0.4965	      0.3875	      0.4118	      0.6475	      0.4126	      0.6479	      1.0000	      0.5520	      0.5175	      0.2556	      0.4263	      0.1622	      0.2518	      0.3093	      0.0353	     -0.2934	     -0.0319
      0.1129	      0.3756	      0.4000	      0.4629	      0.3764	      0.3837	      0.3583	      0.4969	      0.3539	      0.3711	      0.8013	      0.3913	      0.6875	      0.5520	      1.0000	      0.5609	      0.2905	      0.4014	      0.2578	      0.3569	      0.3616	      0.2463	     -0.1672	      0.0713
      0.2188	      0.6153	      0.5823	      0.5695	      0.4824	      0.5730	      0.4374	      0.5993	      0.5369	      0.3944	      0.7981	      0.4306	      0.7902	      0.5175	      0.5609	      1.0000	      0.3450	      0.5501	      0.2628	      0.3407	      0.5819	      0.3099	     -0.0258	      0.2134
      0.2356	      0.3552	      0.4311	      0.2946	      0.3999	      0.4563	      0.5010	      0.3803	      0.4465	      0.4025	      0.4323	      0.3197	      0.5068	      0.2556	      0.2905	      0.3450	      1.0000	      0.4916	      0.4732	      0.3928	      0.4310	      0.2562	     -0.0198	      0.0690
      0.3414	      0.5906	      0.5052	      0.4553	      0.4816	      0.5228	      0.4901	      0.5016	      0.5471	      0.4330	      0.5783	      0.4547	      0.5551	      0.4263	      0.4014	      0.5501	      0.4916	      1.0000	      0.4057	      0.5188	      0.6501	      0.4513	     -0.1329	      0.2586
      0.4091	      0.5389	      0.5722	      0.3372	      0.4353	      0.5072	      0.6905	      0.5765	      0.6267	      0.5126	      0.3790	      0.2940	      0.4157	      0.1622	      0.2578	      0.2628	      0.4732	      0.4057	      1.0000	      0.6411	      0.5301	      0.2925	     -0.2095	      0.3445
      0.4590	      0.5379	      0.5439	      0.4070	      0.5242	      0.5491	      0.5132	      0.5166	      0.5444	      0.4955	      0.3553	      0.4101	      0.4548	      0.2518	      0.3569	      0.3407	      0.3928	      0.5188	      0.6411	      1.0000	      0.4114	      0.2678	     -0.0808	      0.2923
      0.4690	      0.7700	      0.6795	      0.5716	      0.4280	      0.5571	      0.6560	      0.5710	      0.5960	      0.5228	      0.6500	      0.5826	      0.6611	      0.3093	      0.3616	      0.5819	      0.4310	      0.6501	      0.5301	      0.4114	      1.0000	      0.6066	     -0.0786	      0.5235
      0.4514	      0.4136	      0.1925	      0.0611	      0.2860	      0.3162	      0.2413	      0.2880	      0.3776	      0.2295	      0.3997	      0.3232	      0.4528	      0.0353	      0.2463	      0.3099	      0.2562	      0.4513	      0.2925	      0.2678	      0.6066	      1.0000	      0.3382	      0.6268
      0.2069	     -0.0686	     -0.3029	     -0.3204	      0.0134	     -0.1156	     -0.2512	     -0.0409	     -0.0086	     -0.1276	     -0.1408	     -0.0048	     -0.0325	     -0.2934	     -0.1672	     -0.0258	     -0.0198	     -0.1329	     -0.2095	     -0.0808	     -0.0786	      0.3382	      1.0000	      0.4510
      0.5496	      0.5564	      0.2383	      0.0732	      0.3355	      0.3953	      0.2999	      0.3484	      0.4505	      0.4033	      0.2400	      0.4945	      0.2982	     -0.0319	      0.0713	      0.2134	      0.0690	      0.2586	      0.3445	      0.2923	      0.5235	      0.6268	      0.4510	      1.0000
