      1.0000	      0.6265	      0.5424	      0.4322	      0.5413	      0.3688	      0.4472	      0.4701	      0.6880	      0.4977	      0.3543	      0.2160	      0.3967	      0.0791	      0.0356	      0.1727	      0.1727	      0.1507	      0.3377	      0.4682	      0.3737	      0.3081	      0.3978	      0.2517
      0.6265	      1.0000	      0.4815	      0.3442	      0.3799	      0.3761	      0.3816	      0.2347	      0.4233	      0.3847	      0.3147	      0.2286	      0.3951	      0.2307	      0.1998	      0.3044	      0.2076	      0.4574	      0.0811	      0.1365	      0.5826	      0.5989	      0.4672	      0.4751
      0.5424	      0.4815	      1.0000	      0.5164	      0.3389	      0.4595	      0.4768	      0.3650	      0.6136	      0.5312	      0.2197	      0.2023	      0.3735	      0.1398	     -0.0265	      0.1875	      0.0555	      0.2953	      0.3074	      0.3848	      0.2569	      0.2567	      0.3175	      0.1254
      0.4322	      0.3442	      0.5164	      1.0000	      0.3009	      0.4554	      0.5018	      0.4414	      0.4679	      0.3935	      0.2409	      0.1507	      0.3712	      0.1019	      0.0969	      0.1924	      0.2916	      0.3748	      0.1904	      0.3534	      0.3113	      0.3126	      0.2663	      0.1447
      0.5413	      0.3799	      0.3389	      0.3009	      1.0000	      0.5111	      0.3299	      0.3173	      0.5693	      0.4101	      0.1469	      0.1477	      0.3360	     -0.0101	     -0.0769	      0.0278	      0.2722	      0.2490	      0.3966	      0.4711	      0.1759	      0.1251	      0.4189	      0.0677
      0.3688	      0.3761	      0.4595	      0.4554	      0.5111	      1.0000	      0.2977	      0.3324	      0.4108	      0.4632	      0.2697	      0.2826	      0.2640	      0.1936	      0.2319	      0.1744	      0.2977	      0.3349	      0.3121	      0.2718	      0.3659	      0.2933	      0.2688	      0.1695
      0.4472	      0.3816	      0.4768	      0.5018	      0.3299	      0.2977	      1.0000	      0.4949	      0.5733	      0.5011	      0.2577	      0.2092	      0.3103	      0.0419	     -0.1031	     -0.0328	      0.0027	      0.1567	      0.3364	      0.4188	      0.2848	      0.2434	      0.2015	     -0.0332
      0.4701	      0.2347	      0.3650	      0.4414	      0.3173	      0.3324	      0.4949	      1.0000	      0.7043	      0.6318	      0.2803	      0.2945	      0.1721	      0.0451	      0.0220	      0.0495	      0.1051	      0.0721	      0.1868	      0.4028	      0.2241	      0.2677	      0.1700	      0.0239
      0.6880	      0.4233	      0.6136	      0.4679	      0.5693	      0.4108	      0.5733	      0.7043	      1.0000	      0.7281	      0.3804	      0.3862	      0.3469	     -0.0542	     -0.0928	      0.0996	      0.0406	      0.2285	      0.3850	      0.5003	      0.1970	      0.2876	      0.2797	     -0.1280
      0.4977	      0.3847	      0.5312	      0.3935	      0.4101	      0.4632	      0.5011	      0.6318	      0.7281	      1.0000	      0.2274	      0.4579	      0.3639	      0.0637	      0.0401	      0.0549	      0.0352	      0.2505	      0.3370	      0.4263	      0.1406	      0.2125	      0.2851	     -0.0260
      0.3543	      0.3147	      0.2197	      0.2409	      0.1469	      0.2697	      0.2577	      0.2803	      0.3804	      0.2274	      1.0000	      0.2139	      0.1066	      0.0425	      0.2915	      0.0066	      0.1923	      0.1740	      0.1870	      0.1811	      0.4315	      0.2936	      0.1278	     -0.0188
      0.2160	      0.2286	      0.2023	      0.1507	      0.1477	      0.2826	      0.2092	      0.2945	      0.3862	      0.4579	      0.2139	      1.0000	      0.3066	     -0.0464	      0.0433	      0.1498	      0.1866	      0.2575	     -0.0218	      0.0671	      0.2631	      0.2241	      0.0784	     -0.1059
      0.3967	      0.3951	      0.3735	      0.3712	      0.3360	      0.2640	      0.3103	      0.1721	      0.3469	      0.3639	      0.1066	      0.3066	      1.0000	      0.2411	     -0.0147	     -0.1831	      0.1697	      0.2451	      0.1085	      0.2806	      0.3182	      0.2025	      0.3445	      0.2140
      0.0791	      0.2307	      0.1398	      0.1019	     -0.0101	      0.1936	      0.0419	      0.0451	     -0.0542	      0.0637	      0.0425	     -0.0464	      0.2411	      1.0000	      0.1943	      0.0170	      0.0783	      0.0690	     -0.1350	     -0.1606	      0.1767	      0.0854	     -0.0232	      0.5190
      0.0356	      0.1998	     -0.0265	      0.0969	     -0.0769	      0.2319	     -0.1031	      0.0220	     -0.0928	      0.0401	      0.2915	      0.0433	     -0.0147	      0.1943	      1.0000	      0.0107	      0.3915	      0.3861	     -0.1595	     -0.3571	      0.3239	      0.2513	      0.0839	      0.3140
      0.1727	      0.3044	      0.1875	      0.1924	      0.0278	      0.1744	     -0.0328	      0.0495	      0.0996	      0.0549	      0.0066	      0.1498	     -0.1831	      0.0170	      0.0107	      1.0000	      0.1247	      0.1963	     -0.1118	     -0.0933	      0.1535	      0.3435	      0.0279	      0.2098
      0.1727	      0.2076	      0.0555	      0.2916	      0.2722	      0.2977	      0.0027	      0.1051	      0.0406	      0.0352	      0.1923	      0.1866	      0.1697	      0.0783	      0.3915	      0.1247	      1.0000	      0.4123	     -0.0388	     -0.0331	      0.3277	      0.2290	      0.2643	      0.2074
      0.1507	      0.4574	      0.2953	      0.3748	      0.2490	      0.3349	      0.1567	      0.0721	      0.2285	      0.2505	      0.1740	      0.2575	      0.2451	      0.0690	      0.3861	      0.1963	      0.4123	      1.0000	      0.0524	     -0.1151	      0.3215	      0.4363	      0.4488	      0.1357
      0.3377	      0.0811	      0.3074	      0.1904	      0.3966	      0.3121	      0.3364	      0.1868	      0.3850	      0.3370	      0.1870	     -0.0218	      0.1085	     -0.1350	     -0.1595	     -0.1118	     -0.0388	      0.0524	      1.0000	      0.5390	     -0.0563	     -0.0540	      0.2371	     -0.2136
      0.4682	      0.1365	      0.3848	      0.3534	      0.4711	      0.2718	      0.4188	      0.4028	      0.5003	      0.4263	      0.1811	      0.0671	      0.2806	     -0.1606	     -0.3571	     -0.0933	     -0.0331	     -0.1151	      0.5390	      1.0000	      0.0270	     -0.0548	      0.3278	     -0.0989
      0.3737	      0.5826	      0.2569	      0.3113	      0.1759	      0.3659	      0.2848	      0.2241	      0.1970	      0.1406	      0.4315	      0.2631	      0.3182	      0.1767	      0.3239	      0.1535	      0.3277	      0.3215	     -0.0563	      0.0270	      1.0000	      0.5813	      0.3254	      0.4145
      0.3081	      0.5989	      0.2567	      0.3126	      0.1251	      0.2933	      0.2434	      0.2677	      0.2876	      0.2125	      0.2936	      0.2241	      0.2025	      0.0854	      0.2513	      0.3435	      0.2290	      0.4363	     -0.0540	     -0.0548	      0.5813	      1.0000	      0.3240	      0.3911
      0.3978	      0.4672	      0.3175	      0.2663	      0.4189	      0.2688	      0.2015	      0.1700	      0.2797	      0.2851	      0.1278	      0.0784	      0.3445	     -0.0232	      0.0839	      0.0279	      0.2643	      0.4488	      0.2371	      0.3278	      0.3254	      0.3240	      1.0000	      0.2560
      0.2517	      0.4751	      0.1254	      0.1447	      0.0677	      0.1695	     -0.0332	      0.0239	     -0.1280	     -0.0260	     -0.0188	     -0.1059	      0.2140	      0.5190	      0.3140	      0.2098	      0.2074	      0.1357	     -0.2136	     -0.0989	      0.4145	      0.3911	      0.2560	      1.0000
