      1.0000	      0.3489	      0.3240	      0.2452	      0.4638	      0.3134	      0.0826	      0.0810	      0.2163	      0.3266	      0.1965	      0.0175	      0.1598	      0.0338	      0.2778	     -0.0061	      0.2752	      0.0367	      0.0243	      0.0148	      0.2951	      0.2719	      0.2519	     -0.0588
      0.3489	      1.0000	      0.0946	      0.1970	      0.2891	      0.3756	      0.2654	      0.1919	      0.2155	      0.1202	      0.1203	      0.1181	     -0.0613	      0.1302	      0.1233	      0.1500	      0.3434	     -0.0860	     -0.0075	      0.0635	      0.2934	      0.2003	     -0.0056	     -0.2477
      0.3240	      0.0946	      1.0000	      0.5422	      0.3754	      0.1928	      0.2886	      0.2758	      0.2239	      0.3061	      0.0739	      0.0781	     -0.0585	      0.0073	     -0.0215	      0.1858	      0.0420	      0.0901	      0.4136	      0.2365	      0.0531	      0.0722	     -0.1009	     -0.0922
      0.2452	      0.1970	      0.5422	      1.0000	      0.5489	      0.4467	      0.3360	      0.4840	      0.3079	      0.3601	      0.0814	      0.1144	     -0.3246	     -0.0987	      0.1412	      0.2396	      0.0693	     -0.2596	      0.3873	      0.2730	      0.0651	      0.0781	     -0.0316	     -0.1340
      0.4638	      0.2891	      0.3754	      0.5489	      1.0000	      0.4644	      0.1940	      0.3844	      0.4896	      0.6088	      0.0120	     -0.0251	     -0.3031	     -0.0787	      0.1028	      0.0986	      0.1699	     -0.1262	      0.1316	      0.0873	      0.2351	      0.1492	     -0.0069	     -0.0763
      0.3134	      0.3756	      0.1928	      0.4467	      0.4644	      1.0000	      0.2726	      0.1655	      0.0267	      0.2367	      0.2041	      0.1307	     -0.0678	      0.0525	      0.4037	      0.2589	      0.5056	      0.0633	      0.3051	      0.3954	      0.2556	      0.2629	     -0.0631	     -0.3041
      0.0826	      0.2654	      0.2886	      0.3360	      0.1940	      0.2726	      1.0000	      0.3139	      0.3490	      0.3407	     -0.0420	      0.0135	     -0.0283	      0.0518	      0.0134	      0.2403	      0.2504	      0.0203	      0.2713	      0.0626	      0.0462	     -0.0402	     -0.0418	     -0.0224
      0.0810	      0.1919	      0.2758	      0.4840	      0.3844	      0.1655	      0.3139	      1.0000	      0.4925	      0.4370	      0.0094	      0.1572	     -0.1372	     -0.0866	     -0.0565	      0.2182	      0.0465	     -0.0394	      0.1978	      0.0675	      0.1009	      0.0794	      0.0137	     -0.2550
      0.2163	      0.2155	      0.2239	      0.3079	      0.4896	      0.0267	      0.3490	      0.4925	      1.0000	      0.6451	      0.0398	      0.0357	     -0.1095	     -0.0559	     -0.0687	      0.1177	     -0.0354	     -0.1718	     -0.0855	     -0.1950	      0.2258	      0.0728	      0.2634	      0.0779
      0.3266	      0.1202	      0.3061	      0.3601	      0.6088	      0.2367	      0.3407	      0.4370	      0.6451	      1.0000	      0.0471	      0.0134	     -0.1228	      0.0126	      0.0805	      0.1698	      0.0441	     -0.0685	      0.0345	     -0.0879	      0.1274	     -0.0237	      0.0710	     -0.1226
      0.1965	      0.1203	      0.0739	      0.0814	      0.0120	      0.2041	     -0.0420	      0.0094	      0.0398	      0.0471	      1.0000	      0.2678	      0.2856	      0.1860	      0.2574	      0.1339	      0.3772	      0.1798	      0.0266	      0.0233	      0.3149	      0.3060	      0.0713	     -0.1891
      0.0175	      0.1181	      0.0781	      0.1144	     -0.0251	      0.1307	      0.0135	      0.1572	      0.0357	      0.0134	      0.2678	      1.0000	      0.1385	      0.0141	     -0.0197	      0.2398	      0.2331	     -0.1429	     -0.0055	     -0.1030	      0.4426	      0.4140	      0.1971	      0.0853
      0.1598	     -0.0613	     -0.0585	     -0.3246	     -0.3031	     -0.0678	     -0.0283	     -0.1372	     -0.1095	     -0.1228	      0.2856	      0.1385	      1.0000	      0.2492	      0.0627	     -0.0130	      0.2404	      0.2455	     -0.0052	      0.1247	      0.0208	      0.0580	      0.3081	      0.0838
      0.0338	      0.1302	      0.0073	     -0.0987	     -0.0787	      0.0525	      0.0518	     -0.0866	     -0.0559	      0.0126	      0.1860	      0.0141	      0.2492	      1.0000	     -0.0270	      0.0094	      0.1789	     -0.0009	     -0.2251	     -0.1305	      0.0772	      0.0941	      0.1397	      0.0209
      0.2778	      0.1233	     -0.0215	      0.1412	      0.1028	      0.4037	      0.0134	     -0.0565	     -0.0687	      0.0805	      0.2574	     -0.0197	      0.0627	     -0.0270	      1.0000	      0.3051	      0.0820	      0.0370	     -0.0738	      0.0248	      0.0416	      0.1292	      0.1823	     -0.1854
     -0.0061	      0.1500	      0.1858	      0.2396	      0.0986	      0.2589	      0.2403	      0.2182	      0.1177	      0.1698	      0.1339	      0.2398	     -0.0130	      0.0094	      0.3051	      1.0000	      0.0903	      0.0368	      0.0818	     -0.0541	      0.2557	      0.3735	      0.2288	     -0.0538
      0.2752	      0.3434	      0.0420	      0.0693	      0.1699	      0.5056	      0.2504	      0.0465	     -0.0354	      0.0441	      0.3772	      0.2331	      0.2404	      0.1789	      0.0820	      0.0903	      1.0000	      0.3640	      0.1381	      0.0316	      0.2403	      0.1689	      0.0514	     -0.1853
      0.0367	     -0.0860	      0.0901	     -0.2596	     -0.1262	      0.0633	      0.0203	     -0.0394	     -0.1718	     -0.0685	      0.1798	     -0.1429	      0.2455	     -0.0009	      0.0370	      0.0368	      0.3640	      1.0000	      0.2865	      0.0535	      0.0110	     -0.0021	     -0.0306	     -0.2301
      0.0243	     -0.0075	      0.4136	      0.3873	      0.1316	      0.3051	      0.2713	      0.1978	     -0.0855	      0.0345	      0.0266	     -0.0055	     -0.0052	     -0.2251	     -0.0738	      0.0818	      0.1381	      0.2865	      1.0000	      0.6596	     -0.2065	     -0.2051	     -0.3164	     -0.1751
      0.0148	      0.0635	      0.2365	      0.2730	      0.0873	      0.3954	      0.0626	      0.0675	     -0.1950	     -0.0879	      0.0233	     -0.1030	      0.1247	     -0.1305	      0.0248	     -0.0541	      0.0316	      0.0535	      0.6596	      1.0000	     -0.3008	     -0.1846	     -0.3880	     -0.1934
      0.2951	      0.2934	      0.0531	      0.0651	      0.2351	      0.2556	      0.0462	      0.1009	      0.2258	      0.1274	      0.3149	      0.4426	      0.0208	      0.0772	      0.0416	      0.2557	      0.2403	      0.0110	     -0.2065	     -0.3008	      1.0000	      0.8442	      0.3576	      0.1850
      0.2719	      0.2003	      0.0722	      0.0781	      0.1492	      0.2629	     -0.0402	      0.0794	      0.0728	     -0.0237	      0.3060	      0.4140	      0.0580	      0.0941	      0.1292	      0.3735	      0.1689	     -0.0021	     -0.2051	     -0.1846	      0.8442	      1.0000	      0.3437	      0.1727
      0.2519	     -0.0056	     -0.1009	     -0.0316	     -0.0069	     -0.0631	     -0.0418	      0.0137	      0.2634	      0.0710	      0.0713	      0.1971	      0.3081	      0.1397	      0.1823	      0.2288	      0.0514	     -0.0306	     -0.3164	     -0.3880	      0.3576	      0.3437	      1.0000	      0.3564
     -0.0588	     -0.2477	     -0.0922	     -0.1340	     -0.0763	     -0.3041	     -0.0224	     -0.2550	      0.0779	     -0.1226	     -0.1891	      0.0853	      0.0838	      0.0209	     -0.1854	     -0.0538	     -0.1853	     -0.2301	     -0.1751	     -0.1934	      0.1850	      0.1727	      0.3564	      1.0000
