      1.0000	      0.3920	      0.2477	      0.3035	      0.3806	      0.3099	      0.0852	      0.1539	      0.2620	      0.3490	      0.1666	     -0.0276	     -0.1241	     -0.2846	      0.2970	      0.0985	     -0.0175	      0.0137	      0.0860	     -0.0923	      0.1117	     -0.0638	      0.1549	     -0.0399
      0.3920	      1.0000	      0.2210	      0.2158	      0.2897	      0.4570	      0.1579	      0.1512	      0.2454	      0.1302	      0.2232	      0.2079	     -0.1636	     -0.1032	      0.0791	      0.0335	      0.0445	      0.1944	      0.1639	     -0.0587	     -0.0756	     -0.0817	      0.1603	     -0.0361
      0.2477	      0.2210	      1.0000	      0.3442	      0.1548	      0.3254	      0.1846	      0.2210	      0.1601	      0.1729	      0.0232	      0.1453	     -0.0295	      0.1249	     -0.1552	      0.0894	      0.0201	      0.1656	      0.0825	      0.2277	      0.1908	      0.1100	      0.2223	     -0.2052
      0.3035	      0.2158	      0.3442	      1.0000	      0.1775	      0.2196	      0.1912	      0.0091	      0.0431	      0.1241	      0.1340	     -0.0464	      0.0344	      0.1654	      0.1354	     -0.1488	      0.2105	      0.1939	      0.1542	     -0.1069	      0.1006	      0.1256	      0.2529	     -0.2888
      0.3806	      0.2897	      0.1548	      0.1775	      1.0000	      0.3735	      0.1652	      0.2430	      0.4917	      0.4593	      0.1948	      0.1289	     -0.2202	     -0.1279	     -0.0264	      0.0844	      0.0758	      0.1260	      0.3299	     -0.1301	     -0.0516	     -0.1073	      0.2646	     -0.1469
      0.3099	      0.4570	      0.3254	      0.2196	      0.3735	      1.0000	      0.0405	      0.1024	      0.2607	     -0.0006	      0.1351	      0.1562	      0.0994	     -0.0665	     -0.1558	     -0.0335	      0.0602	      0.3126	      0.0967	     -0.1146	      0.0979	     -0.0108	     -0.1700	     -0.2405
      0.0852	      0.1579	      0.1846	      0.1912	      0.1652	      0.0405	      1.0000	      0.2951	      0.4150	      0.2563	      0.2088	     -0.0360	     -0.1147	     -0.2108	      0.1238	      0.0503	     -0.1681	     -0.1572	      0.2490	      0.2390	      0.0595	     -0.0645	      0.2841	     -0.1699
      0.1539	      0.1512	      0.2210	      0.0091	      0.2430	      0.1024	      0.2951	      1.0000	      0.3912	      0.3096	      0.2351	      0.0155	     -0.0773	     -0.1480	      0.0054	      0.0159	      0.0613	      0.0838	      0.1769	      0.0913	     -0.0245	      0.1434	     -0.0118	      0.0484
      0.2620	      0.2454	      0.1601	      0.0431	      0.4917	      0.2607	      0.4150	      0.3912	      1.0000	      0.4335	      0.1008	      0.1744	     -0.3017	     -0.2096	     -0.0192	     -0.0467	      0.0039	     -0.0784	      0.3468	      0.0124	     -0.1047	     -0.2236	      0.1680	     -0.0358
      0.3490	      0.1302	      0.1729	      0.1241	      0.4593	     -0.0006	      0.2563	      0.3096	      0.4335	      1.0000	      0.1416	      0.0965	     -0.3062	     -0.2801	      0.1733	     -0.0356	     -0.0518	      0.0191	      0.3308	      0.0920	     -0.0717	     -0.1048	      0.2647	      0.0801
      0.1666	      0.2232	      0.0232	      0.1340	      0.1948	      0.1351	      0.2088	      0.2351	      0.1008	      0.1416	      1.0000	      0.1402	      0.0407	     -0.3824	     -0.0561	     -0.0332	     -0.0251	      0.1225	     -0.1011	     -0.1538	      0.1187	      0.0059	      0.1207	     -0.0916
     -0.0276	      0.2079	      0.1453	     -0.0464	      0.1289	      0.1562	     -0.0360	      0.0155	      0.1744	      0.0965	      0.1402	      1.0000	     -0.0233	     -0.0968	     -0.1582	      0.0601	     -0.1831	     -0.0132	     -0.0039	      0.0004	      0.1230	     -0.1396	      0.0156	      0.1771
     -0.1241	     -0.1636	     -0.0295	      0.0344	     -0.2202	      0.0994	     -0.1147	     -0.0773	     -0.3017	     -0.3062	      0.0407	     -0.0233	      1.0000	      0.3870	      0.1273	     -0.0882	      0.2543	      0.1817	     -0.1471	      0.1741	      0.0181	      0.0245	     -0.2411	     -0.1331
     -0.2846	     -0.1032	      0.1249	      0.1654	     -0.1279	     -0.0665	     -0.2108	     -0.1480	     -0.2096	     -0.2801	     -0.3824	     -0.0968	      0.3870	      1.0000	     -0.1277	     -0.0568	      0.1620	      0.1181	      0.0550	      0.2192	     -0.2375	      0.0909	      0.0542	     -0.1832
      0.2970	      0.0791	     -0.1552	      0.1354	     -0.0264	     -0.1558	      0.1238	      0.0054	     -0.0192	      0.1733	     -0.0561	     -0.1582	      0.1273	     -0.1277	      1.0000	     -0.0753	     -0.0514	      0.0356	      0.2122	      0.1166	      0.0680	      0.0475	      0.1678	     -0.0166
      0.0985	      0.0335	      0.0894	     -0.1488	      0.0844	     -0.0335	      0.0503	      0.0159	     -0.0467	     -0.0356	     -0.0332	      0.0601	     -0.0882	     -0.0568	     -0.0753	      1.0000	     -0.0220	     -0.0144	     -0.0170	      0.1400	      0.2048	      0.0997	      0.2036	      0.0914
     -0.0175	      0.0445	      0.0201	      0.2105	      0.0758	      0.0602	     -0.1681	      0.0613	      0.0039	     -0.0518	     -0.0251	     -0.1831	      0.2543	      0.1620	     -0.0514	     -0.0220	      1.0000	      0.2425	      0.0730	     -0.3496	     -0.0433	      0.0317	     -0.0584	      0.0742
      0.0137	      0.1944	      0.1656	      0.1939	      0.1260	      0.3126	     -0.1572	      0.0838	     -0.0784	      0.0191	      0.1225	     -0.0132	      0.1817	      0.1181	      0.0356	     -0.0144	      0.2425	      1.0000	     -0.0208	     -0.0547	      0.0379	      0.1849	     -0.1603	     -0.0205
      0.0860	      0.1639	      0.0825	      0.1542	      0.3299	      0.0967	      0.2490	      0.1769	      0.3468	      0.3308	     -0.1011	     -0.0039	     -0.1471	      0.0550	      0.2122	     -0.0170	      0.0730	     -0.0208	      1.0000	      0.1257	     -0.2431	     -0.0377	      0.2009	      0.0059
     -0.0923	     -0.0587	      0.2277	     -0.1069	     -0.1301	     -0.1146	      0.2390	      0.0913	      0.0124	      0.0920	     -0.1538	      0.0004	      0.1741	      0.2192	      0.1166	      0.1400	     -0.3496	     -0.0547	      0.1257	      1.0000	     -0.0065	      0.0434	      0.1443	     -0.2386
      0.1117	     -0.0756	      0.1908	      0.1006	     -0.0516	      0.0979	      0.0595	     -0.0245	     -0.1047	     -0.0717	      0.1187	      0.1230	      0.0181	     -0.2375	      0.0680	      0.2048	     -0.0433	      0.0379	     -0.2431	     -0.0065	      1.0000	      0.2595	      0.1636	     -0.1486
     -0.0638	     -0.0817	      0.1100	      0.1256	     -0.1073	     -0.0108	     -0.0645	      0.1434	     -0.2236	     -0.1048	      0.0059	     -0.1396	      0.0245	      0.0909	      0.0475	      0.0997	      0.0317	      0.1849	     -0.0377	      0.0434	      0.2595	      1.0000	      0.0516	     -0.1090
